pattern,seed,method,optimal_waves,waves,ratio,exact,scheduler_time_s,wall_s,valid
iid,212,OMP,2,3.0,1.5,0,0.0016211499996643,0.0021034729998063,True
iid,212,OLS,2,3.0,1.5,0,0.0037383540002338,0.0041144799997709,True
iid,212,FISTA,2,3.0,1.5,0,0.0038384499994208,0.0042179130000477,True
iid,212,IRLS,2,3.0,1.5,0,0.001962315000128,0.0023379300000669,True
iid,212,FIFO-Windowed,2,3.0,1.5,0,0.0001911139988806,0.0005184169999665,True
iid,212,Kahn-FIFO,2,3.0,1.5,0,0.0001876480005194,0.0004946219996782,True
iid,213,MP,3,3.0,1.0,1,0.0012657750003199,0.0017711320001581,True
iid,213,OMP,3,3.0,1.0,1,0.0015242360000229,0.0019882619999407,True
iid,213,OLS,3,3.0,1.0,1,0.0039763060008226,0.004403997999816,True
iid,213,FISTA,3,3.0,1.0,1,0.0035239059993728,0.0039142140003605,True
iid,213,IRLS,3,3.0,1.0,1,0.0016944280000643,0.0020551119996525,True
iid,213,FIFO-Windowed,3,3.0,1.0,1,0.0001819890003389,0.0005473910000546,True
iid,213,Kahn-FIFO,3,3.0,1.0,1,0.0001845940005296,0.0005279810002321,True
iid,214,MP,2,3.0,1.5,0,0.0013771590001852,0.001943065999967,True
iid,214,OMP,2,3.0,1.5,0,0.0014391600002454,0.0019074130000262,True
iid,214,OLS,2,3.0,1.5,0,0.003277170000274,0.0036619299999074,True
iid,214,FISTA,2,3.0,1.5,0,0.0037287489999471,0.0041571220003788,True
iid,214,IRLS,2,3.0,1.5,0,0.00184335799986,0.0022269260002758,True
iid,214,FIFO-Windowed,2,2.0,1.0,1,0.0001588739992257,0.0004328809995968,True
iid,214,Kahn-FIFO,2,2.0,1.0,1,0.0001536980003038,0.000413381999806,True
iid,215,MP,3,3.0,1.0,1,0.001030914999319,0.0014480830000138,True
iid,215,OMP,3,3.0,1.0,1,0.0011486519993013,0.0015188780002972,True
iid,215,OLS,3,3.0,1.0,1,0.0033365869999215,0.003710270999818,True
iid,215,FISTA,3,3.0,1.0,1,0.0037873649994253,0.0041560710001249,True
iid,215,IRLS,3,3.0,1.0,1,0.0017449429997213,0.0021250049999252,True
iid,215,FIFO-Windowed,3,3.0,1.0,1,0.0002031519989031,0.0005222230001891,True
iid,215,Kahn-FIFO,3,3.0,1.0,1,0.0002007770003729,0.000508372999775,True
iid,216,MP,3,3.0,1.0,1,0.000996686000235,0.0014030770003046,True
iid,216,OMP,3,3.0,1.0,1,0.0011828400006379,0.0015705739997429,True
iid,216,OLS,3,3.0,1.0,1,0.0032072960002551,0.0035906739999518,True
iid,216,FISTA,3,3.0,1.0,1,0.0036719849999826,0.0040474899997207,True
iid,216,IRLS,3,3.0,1.0,1,0.0018237880003653,0.0022735350003131,True
iid,216,FIFO-Windowed,3,3.0,1.0,1,0.0001805579995561,0.0005086030000711,True
iid,216,Kahn-FIFO,3,3.0,1.0,1,0.0001731059987832,0.0004807109999092,True
iid,217,MP,3,3.0,1.0,1,0.001044197000283,0.0015105960001164,True
iid,217,OMP,3,3.0,1.0,1,0.0012459919994398,0.0016175939999811,True
iid,217,OLS,3,3.0,1.0,1,0.0032811360001687,0.0036553099998855,True
iid,217,FISTA,3,3.0,1.0,1,0.0037722809993283,0.0041494410002087,True
iid,217,IRLS,3,3.0,1.0,1,0.0019406029991841,0.0023114410000744,True
iid,217,FIFO-Windowed,3,4.0,1.3333333333333333,0,0.000233353999647,0.0006197369998517,True
iid,217,Kahn-FIFO,3,4.0,1.3333333333333333,0,0.0002300610003658,0.0005991670000184,True
iid,218,MP,3,3.0,1.0,1,0.0010051560007013,0.0014200209998307,True
iid,218,OMP,3,3.0,1.0,1,0.0010946289999083,0.0015117969996936,True
iid,218,OLS,3,3.0,1.0,1,0.0031551010010844,0.0035405100002208,True
iid,218,FISTA,3,3.0,1.0,1,0.003787143999034,0.0041698809995978,True
iid,218,IRLS,3,3.0,1.0,1,0.0020244870006536,0.0023925609998514,True
iid,218,FIFO-Windowed,3,3.0,1.0,1,0.0001851450006142,0.0005115769999974,True
iid,218,Kahn-FIFO,3,3.0,1.0,1,0.0001802660008252,0.0004850180002904,True
iid,219,MP,3,4.0,1.3333333333333333,0,0.0012432209991857,0.0017614670000511,True
iid,219,OMP,3,4.0,1.3333333333333333,0,0.0016148230006365,0.0021250650002002,True
iid,219,OLS,3,4.0,1.3333333333333333,0,0.0037068759997964,0.0041641329999038,True
iid,219,FISTA,3,4.0,1.3333333333333333,0,0.0041717720000633,0.0046209389997784,True
iid,219,IRLS,3,4.0,1.3333333333333333,0,0.0020833230009884,0.002516585000194,True
iid,219,FIFO-Windowed,3,3.0,1.0,1,0.0001946470006259,0.0005322179999893,True
iid,219,Kahn-FIFO,3,3.0,1.0,1,0.0001895400005196,0.0005034749997321,True
iid,220,MP,3,3.0,1.0,1,0.0010701530000005,0.0015262290003192,True
iid,220,OMP,3,3.0,1.0,1,0.0011807170003521,0.001543194000078,True
iid,220,OLS,3,3.0,1.0,1,0.0034536330003902,0.0038311600001179,True
iid,220,FISTA,3,3.0,1.0,1,0.0037870950004617,0.0041610379998928,True
iid,220,IRLS,3,3.0,1.0,1,0.0021600869990834,0.0025396989999535,True
iid,220,FIFO-Windowed,3,3.0,1.0,1,0.0002249230001325,0.0005588869998973,True
iid,220,Kahn-FIFO,3,3.0,1.0,1,0.000215990999095,0.0005265700001473,True
iid,221,MP,3,4.0,1.3333333333333333,0,0.0012445409997781,0.0017146280001725,True
iid,221,OMP,3,4.0,1.3333333333333333,0,0.0015370749993053,0.0019704660003299,True
iid,221,OLS,3,4.0,1.3333333333333333,0,0.0039143340000009,0.0043554560002121,True
iid,221,FISTA,3,4.0,1.3333333333333333,0,0.0042382820001876,0.0049350240001331,True
iid,221,IRLS,3,4.0,1.3333333333333333,0,0.0021586840002782,0.0025970229999074,True
iid,221,FIFO-Windowed,3,3.0,1.0,1,0.000191872999494,0.0005187579999983,True
iid,221,Kahn-FIFO,3,3.0,1.0,1,0.0001854639999692,0.0005000609999115,True
iid,222,MP,3,3.0,1.0,1,0.0010417220000817,0.00145654500011,True
iid,222,OMP,3,3.0,1.0,1,0.001254797999536,0.0016193070000554,True
iid,222,OLS,3,3.0,1.0,1,0.0035680490000231,0.0039423250000254,True
iid,222,FISTA,3,3.0,1.0,1,0.0038071539997872,0.0042393140001877,True
iid,222,IRLS,3,3.0,1.0,1,0.0021562410006481,0.0025320970003122,True
iid,222,FIFO-Windowed,3,3.0,1.0,1,0.0002087679995383,0.0005429940001704,True
iid,222,Kahn-FIFO,3,3.0,1.0,1,0.0002042929995695,0.0005163740001989,True
iid,223,MP,2,2.0,1.0,1,0.0007774220002829,0.001124204000007,True
iid,223,OMP,2,2.0,1.0,1,0.000896716000625,0.0012474169998313,True
iid,223,OLS,2,2.0,1.0,1,0.0025954029993044,0.0028994809999858,True
iid,223,FISTA,2,2.0,1.0,1,0.0025916460003827,0.0029006329996263,True
iid,223,IRLS,2,2.0,1.0,1,0.0012567600001602,0.0016088909997051,True
iid,223,FIFO-Windowed,2,3.0,1.5,0,0.0002141750005648,0.0005650359998981,True
iid,223,Kahn-FIFO,2,3.0,1.5,0,0.0001828800004659,0.0004956330003551,True
iid,224,MP,3,3.0,1.0,1,0.0011150799996357,0.0015319070002988,True
iid,224,OMP,3,3.0,1.0,1,0.0011784350003836,0.0015435740001521,True
iid,224,OLS,3,3.0,1.0,1,0.0032672359998286,0.0036499719999483,True
iid,224,FISTA,3,3.0,1.0,1,0.0036834810002801,0.0041027920001397,True
iid,224,IRLS,3,3.0,1.0,1,0.0018284169991602,0.0021904619998167,True
iid,224,FIFO-Windowed,3,3.0,1.0,1,0.0001794760000848,0.0005096049999337,True
iid,224,Kahn-FIFO,3,3.0,1.0,1,0.0001746480002111,0.0004931389999001,True
iid,225,MP,3,3.0,1.0,1,0.0010521760000301,0.0014614030001212,True
iid,225,OMP,3,3.0,1.0,1,0.0012486390005506,0.0016161820003617,True
iid,225,OLS,3,3.0,1.0,1,0.0030449049995695,0.0034329009999964,True
iid,225,FISTA,3,3.0,1.0,1,0.0037423010003294,0.004146277000018,True
iid,225,IRLS,3,3.0,1.0,1,0.0016876569993655,0.0020530490000965,True
iid,225,FIFO-Windowed,3,3.0,1.0,1,0.0002057639999293,0.0005316469996614,True
iid,225,Kahn-FIFO,3,3.0,1.0,1,0.0002022099993155,0.000505788999817,True
iid,226,MP,2,3.0,1.5,0,0.0011087299990322,0.0015408499998557,True
iid,226,OMP,2,3.0,1.5,0,0.0011145689995828,0.0014822339999227,True
iid,226,OLS,2,3.0,1.5,0,0.0030372850001185,0.0034356749997641,True
iid,226,FISTA,2,3.0,1.5,0,0.0028228979995219,0.0031914940000206,True
iid,226,IRLS,2,3.0,1.5,0,0.0012194750001981,0.0015678110003136,True
iid,226,FIFO-Windowed,2,2.0,1.0,1,0.0001583839994054,0.0004294959999242,True
iid,226,Kahn-FIFO,2,2.0,1.0,1,0.0001531070006421,0.0004104869999537,True
iid,227,MP,2,2.0,1.0,1,0.0007464739996976,0.0010873790001824,True
iid,227,OMP,2,2.0,1.0,1,0.0009027970004353,0.0012421780002114,True
iid,227,OLS,2,2.0,1.0,1,0.0024647379996167,0.0027692990001924,True
iid,227,FISTA,2,2.0,1.0,1,0.0025311249996775,0.0028348450000521,True
iid,227,IRLS,2,2.0,1.0,1,0.0012180729995634,0.0015112070000213,True
iid,227,FIFO-Windowed,2,3.0,1.5,0,0.0001976329999706,0.0005918759998166,True
iid,227,Kahn-FIFO,2,3.0,1.5,0,0.0002511010002308,0.0006950389997655,True
iid,228,MP,2,3.0,1.5,0,0.0010979370003951,0.0015899529998932,True
iid,228,OMP,2,3.0,1.5,0,0.0012214490002406,0.0015970630001902,True
iid,228,OLS,2,3.0,1.5,0,0.0032878370002435,0.0036621199997171,True
iid,228,FISTA,2,3.0,1.5,0,0.0037357680002969,0.004166275999978,True
iid,228,IRLS,2,3.0,1.5,0,0.0016741389999879,0.0020285620003051,True
iid,228,FIFO-Windowed,2,3.0,1.5,0,0.0002122740006598,0.0005808999999317,True
iid,228,Kahn-FIFO,2,3.0,1.5,0,0.0002278479996675,0.0005480810000335,True
iid,229,MP,3,3.0,1.0,1,0.0012054929998157,0.001678523999999,True
iid,229,OMP,3,3.0,1.0,1,0.0011645419999695,0.0015342310002779,True
iid,229,OLS,3,3.0,1.0,1,0.0032385929998781,0.0036175740001453,True
iid,229,FISTA,3,3.0,1.0,1,0.0031098320000637,0.0035182870001335,True
iid,229,IRLS,3,3.0,1.0,1,0.0017391640008099,0.0021055160000287,True
iid,229,FIFO-Windowed,3,3.0,1.0,1,0.0002144959998986,0.0006359310000334,True
iid,229,Kahn-FIFO,3,3.0,1.0,1,0.0002502089996596,0.0006105130000833,True
complementary,200,MP,2,3.0,1.5,0,0.0010783260004245,0.0014865009998175,True
complementary,200,OMP,2,3.0,1.5,0,0.0011026310003217,0.0014657599999736,True
complementary,200,OLS,2,3.0,1.5,0,0.0032953109998743,0.0036795910000364,True
complementary,200,FISTA,2,3.0,1.5,0,0.0028315409995229,0.0032077779997052,True
complementary,200,IRLS,2,3.0,1.5,0,0.0015606090000801,0.0019141329999001,True
complementary,200,FIFO-Windowed,2,3.0,1.5,0,0.000178433000201,0.0004998990002604,True
complementary,200,Kahn-FIFO,2,3.0,1.5,0,0.000216129999444,0.0005714760000046,True
complementary,201,MP,2,3.0,1.5,0,0.0010230739994767,0.0014268919999267,True
complementary,201,OMP,2,3.0,1.5,0,0.0012900279998575,0.0016597759999967,True
complementary,201,OLS,2,3.0,1.5,0,0.0033286160005445,0.0037025100000391,True
complementary,201,FISTA,2,3.0,1.5,0,0.0031734849999338,0.0035466889999042,True
complementary,201,IRLS,2,3.0,1.5,0,0.0015062590000525,0.0018563079997875,True
complementary,201,FIFO-Windowed,2,2.0,1.0,1,0.0001493709996793,0.0004141829999753,True
complementary,201,Kahn-FIFO,2,2.0,1.0,1,0.0001458369997635,0.0003959959999519,True
complementary,202,MP,2,3.0,1.5,0,0.0016813479996926,0.0024949130001914,True
complementary,202,OMP,2,3.0,1.5,0,0.0014748609996786,0.0018994410002051,True
complementary,202,OLS,2,3.0,1.5,0,0.0034727499996733,0.0038787999997111,True
complementary,202,FISTA,2,3.0,1.5,0,0.0038184419995559,0.0041964110000662,True
complementary,202,IRLS,2,3.0,1.5,0,0.0020115059996896,0.0023896770003375,True
complementary,202,FIFO-Windowed,2,2.0,1.0,1,0.0001536579998173,0.0004344330000094,True
complementary,202,Kahn-FIFO,2,2.0,1.0,1,0.00014630700025,0.0004019650000373,True
complementary,203,MP,2,2.0,1.0,1,0.0007910509998509,0.0011340089999976,True
complementary,203,OMP,2,2.0,1.0,1,0.0008644789995742,0.0011734960003195,True
complementary,203,OLS,2,2.0,1.0,1,0.0028627069996218,0.0031778739999026,True
complementary,203,FISTA,2,2.0,1.0,1,0.0025564540005689,0.0028945340000063,True
complementary,203,IRLS,2,2.0,1.0,1,0.0012267650004105,0.0015247160004037,True
complementary,203,FIFO-Windowed,2,2.0,1.0,1,0.0001718559997243,0.0004537009999694,True
complementary,203,Kahn-FIFO,2,2.0,1.0,1,0.0001658560004216,0.0004255199996805,True
complementary,204,MP,2,2.0,1.0,1,0.0007526849999521,0.00109697400012,True
complementary,204,OMP,2,2.0,1.0,1,0.0009160859995063,0.001281275999645,True
complementary,204,OLS,2,2.0,1.0,1,0.0025035060002664,0.0028097990002606,True
complementary,204,FISTA,2,2.0,1.0,1,0.0025436640003135,0.0028511499999694,True
complementary,204,IRLS,2,2.0,1.0,1,0.0012436100000741,0.0015379559999928,True
complementary,204,FIFO-Windowed,2,3.0,1.5,0,0.0002503499995327,0.0006242039999051,True
complementary,204,Kahn-FIFO,2,3.0,1.5,0,0.000180015999831,0.0004921080003441,True
complementary,205,MP,2,2.0,1.0,1,0.0007740659998489,0.0011305330003779,True
complementary,205,OMP,2,2.0,1.0,1,0.0008440080000582,0.0011491709997244,True
complementary,205,OLS,2,2.0,1.0,1,0.0025718769998093,0.0028804630001104,True
complementary,205,FISTA,2,2.0,1.0,1,0.0024604219997854,0.0028310110001257,True
complementary,205,IRLS,2,2.0,1.0,1,0.0009545809994051,0.0012486979999266,True
complementary,205,FIFO-Windowed,2,2.0,1.0,1,0.0001531660000182,0.0004269820001354,True
complementary,205,Kahn-FIFO,2,2.0,1.0,1,0.000147248999383,0.0004020649998892,True
complementary,206,MP,2,2.0,1.0,1,0.0007656230004613,0.0011135380000268,True
complementary,206,OMP,2,2.0,1.0,1,0.0008527319996574,0.001160357000117,True
complementary,206,OLS,2,2.0,1.0,1,0.0026302430001123,0.0029492449998542,True
complementary,206,FISTA,2,2.0,1.0,1,0.0029826639993189,0.0033131440000033,True
complementary,206,IRLS,2,2.0,1.0,1,0.0011050849993807,0.0014059009999982,True
complementary,206,FIFO-Windowed,2,2.0,1.0,1,0.0001623809998818,0.0004277929997442,True
complementary,206,Kahn-FIFO,2,2.0,1.0,1,0.0001606679998076,0.0004250890001458,True
complementary,207,MP,2,3.0,1.5,0,0.0009790280000743,0.0013840589999745,True
complementary,207,OMP,2,3.0,1.5,0,0.0011757700003727,0.0015448569997715,True
complementary,207,OLS,2,3.0,1.5,0,0.0029071229992041,0.0033070449999286,True
complementary,207,FISTA,2,3.0,1.5,0,0.0027080280005975,0.0030671800000163,True
complementary,207,IRLS,2,3.0,1.5,0,0.0015770339996379,0.0019386489998396,True
complementary,207,FIFO-Windowed,2,3.0,1.5,0,0.0001785749996088,0.0005021030001444,True
complementary,207,Kahn-FIFO,2,3.0,1.5,0,0.0001738579999255,0.0004782979999617,True
complementary,208,MP,2,2.0,1.0,1,0.0007559189998573,0.001103133000015,True
complementary,208,OMP,2,2.0,1.0,1,0.0008544650004296,0.001159966999694,True
complementary,208,OLS,2,2.0,1.0,1,0.002706226000555,0.0030164539998622,True
complementary,208,FISTA,2,2.0,1.0,1,0.0025777360001484,0.0028819859999202,True
complementary,208,IRLS,2,2.0,1.0,1,0.0013083649996588,0.0016112339999381,True
complementary,208,FIFO-Windowed,2,3.0,1.5,0,0.0001808770002753,0.0005120880000504,True
complementary,208,Kahn-FIFO,2,3.0,1.5,0,0.0002222789994448,0.0011046950003219,True
complementary,209,MP,2,2.0,1.0,1,0.000706485000137,0.0010480719997758,True
complementary,209,OMP,2,2.0,1.0,1,0.0011258159997851,0.0015051079999466,True
complementary,209,OLS,2,2.0,1.0,1,0.0023708690009698,0.0027455240001472,True
complementary,209,FISTA,2,2.0,1.0,1,0.0024861599999894,0.0027910409999094,True
complementary,209,IRLS,2,2.0,1.0,1,0.0012522130004981,0.0015728680000393,True
complementary,209,FIFO-Windowed,2,2.0,1.0,1,0.0001567620001878,0.0004329710000092,True
complementary,209,Kahn-FIFO,2,2.0,1.0,1,0.0001500830003351,0.0004001319998678,True
complementary,210,MP,3,3.0,1.0,1,0.0009774570003173,0.00138198500008,True
complementary,210,OMP,3,3.0,1.0,1,0.0010865690001082,0.0014520990002893,True
complementary,210,OLS,3,3.0,1.0,1,0.0029059000003144,0.0032746270003372,True
complementary,210,FISTA,3,3.0,1.0,1,0.0029081329994369,0.0032916219997787,True
complementary,210,IRLS,3,3.0,1.0,1,0.0015484509999623,0.0019101779998891,True
complementary,210,FIFO-Windowed,3,3.0,1.0,1,0.0002301389995409,0.0005928770001446,True
complementary,210,Kahn-FIFO,3,3.0,1.0,1,0.0001880079998954,0.0005038560002503,True
complementary,211,MP,2,2.0,1.0,1,0.0008431669998572,0.0011959799999203,True
complementary,211,OMP,2,2.0,1.0,1,0.001011938999909,0.0013366690000111,True
complementary,211,OLS,2,2.0,1.0,1,0.0027108109998152,0.0030178960000739,True
complementary,211,FISTA,2,2.0,1.0,1,0.002467370999966,0.0027666350001709,True
complementary,211,IRLS,2,2.0,1.0,1,0.0012739649991999,0.0015703239996582,True
complementary,211,FIFO-Windowed,2,2.0,1.0,1,0.0001504729998487,0.0004239879999659,True
complementary,211,Kahn-FIFO,2,2.0,1.0,1,0.0001524259996585,0.0004086650001227,True
complementary,212,MP,2,3.0,1.5,0,0.0009872620007627,0.0013966970000183,True
complementary,212,OMP,2,3.0,1.5,0,0.0010981139994328,0.0014722589999109,True
complementary,212,OLS,2,3.0,1.5,0,0.0028964069997527,0.0032714920002945,True
complementary,212,FISTA,2,3.0,1.5,0,0.0027785410002252,0.0031759509997755,True
complementary,212,IRLS,2,3.0,1.5,0,0.0015559020007458,0.0019673709998642,True
complementary,212,FIFO-Windowed,2,2.0,1.0,1,0.0001804579997042,0.0004714080000667,True
complementary,212,Kahn-FIFO,2,2.0,1.0,1,0.0001535290002721,0.0004152749997956,True
complementary,213,MP,3,3.0,1.0,1,0.0010513370007174,0.0014675119996354,True
complementary,213,OMP,3,3.0,1.0,1,0.0012307909996707,0.001617804000034,True
complementary,213,OLS,3,3.0,1.0,1,0.0045502539992412,0.0049382390002392,True
complementary,213,FISTA,3,3.0,1.0,1,0.0037525439997807,0.0041305439999632,True
complementary,213,IRLS,3,3.0,1.0,1,0.0018808439999702,0.0022725029998582,True
complementary,213,FIFO-Windowed,3,3.0,1.0,1,0.0002316730005986,0.0005697640003745,True
complementary,213,Kahn-FIFO,3,3.0,1.0,1,0.0001989640009014,0.0005197790001147,True
complementary,214,MP,2,2.0,1.0,1,0.0008227570001508,0.0011728459999176,True
complementary,214,OMP,2,2.0,1.0,1,0.0008476050002172,0.0011572130001695,True
complementary,214,OLS,2,2.0,1.0,1,0.0025999579997915,0.0029430660001708,True
complementary,214,FISTA,2,2.0,1.0,1,0.0024755750000622,0.0027746869996008,True
complementary,214,IRLS,2,2.0,1.0,1,0.0013333829992916,0.0016718450001462,True
complementary,214,FIFO-Windowed,2,2.0,1.0,1,0.0001632809999136,0.0004319790000408,True
complementary,214,Kahn-FIFO,2,2.0,1.0,1,0.0001572950000081,0.0004267409999556,True
complementary,215,MP,2,3.0,1.5,0,0.0010036040002887,0.0014233070000955,True
complementary,215,OMP,2,3.0,1.5,0,0.0011300019996269,0.0014924790002623,True
complementary,215,OLS,2,3.0,1.5,0,0.0031897410003693,0.0035583469998528,True
complementary,215,FISTA,2,3.0,1.5,0,0.0040592779996586,0.0045491429996218,True
complementary,215,IRLS,2,3.0,1.5,0,0.0018312410006728,0.0022617969998464,True
complementary,215,FIFO-Windowed,2,2.0,1.0,1,0.0001596359998075,0.0004386000000522,True
complementary,215,Kahn-FIFO,2,2.0,1.0,1,0.0001526260002719,0.0004102980001334,True
complementary,216,MP,2,3.0,1.5,0,0.000974001999566,0.0013783800000055,True
complementary,216,OMP,2,3.0,1.5,0,0.001083553999706,0.0014497360002678,True
complementary,216,OLS,2,3.0,1.5,0,0.0028316399993855,0.003238913000132,True
complementary,216,FISTA,2,3.0,1.5,0,0.0027608470004452,0.0031468970000787,True
complementary,216,IRLS,2,3.0,1.5,0,0.0013941039997007,0.0018075550001412,True
complementary,216,FIFO-Windowed,2,3.0,1.5,0,0.0002276069999425,0.0005682210003215,True
complementary,216,Kahn-FIFO,2,3.0,1.5,0,0.0001920349991451,0.0005033649999859,True
complementary,217,MP,2,2.0,1.0,1,0.0008999220003715,0.0012716719998024,True
complementary,217,OMP,2,2.0,1.0,1,0.0008550560000912,0.0011578040002859,True
complementary,217,OLS,2,2.0,1.0,1,0.0025009689993567,0.0028452910000851,True
complementary,217,FISTA,2,2.0,1.0,1,0.0024631550004414,0.0027634409998427,True
complementary,217,IRLS,2,2.0,1.0,1,0.0013128030000189,0.0016274990002784,True
complementary,217,FIFO-Windowed,2,3.0,1.5,0,0.000172585999735,0.0005044660001658,True
complementary,217,Kahn-FIFO,2,3.0,1.5,0,0.0001691020006546,0.0004814419999092,True
complementary,218,MP,2,2.0,1.0,1,0.000748227000713,0.0011191070002496,True
complementary,218,OMP,2,2.0,1.0,1,0.0008333430005222,0.001145154000369,True
complementary,218,OLS,2,2.0,1.0,1,0.0025379270000485,0.0028523319997475,True
complementary,218,FISTA,2,2.0,1.0,1,0.0025104549999923,0.0028182209998703,True
complementary,218,IRLS,2,2.0,1.0,1,0.0013003740000385,0.0015966229998412,True
complementary,218,FIFO-Windowed,2,2.0,1.0,1,0.00015180399987,0.0004265709999344,True
complementary,218,Kahn-FIFO,2,2.0,1.0,1,0.0001454560010643,0.0004001919996881,True
complementary,219,MP,2,3.0,1.5,0,0.0010587559995656,0.0014629249999416,True
complementary,219,OMP,2,3.0,1.5,0,0.0012933750003867,0.0016983929999696,True
complementary,219,OLS,2,3.0,1.5,0,0.0036801450005441,0.004185064000012,True
complementary,219,FISTA,2,3.0,1.5,0,0.0038020970005163,0.0041947380000237,True
complementary,219,IRLS,2,3.0,1.5,0,0.0019031349997931,0.002267615999699,True
complementary,219,FIFO-Windowed,2,3.0,1.5,0,0.0001728759998513,0.00049569399971,True
complementary,219,Kahn-FIFO,2,3.0,1.5,0,0.0001658769997447,0.0005183479997867,True
complementary,220,MP,2,3.0,1.5,0,0.0010354020000704,0.0014709070001117,True
complementary,220,OMP,2,3.0,1.5,0,0.0012405049992594,0.0016100830002869,True
complementary,220,OLS,2,3.0,1.5,0,0.0028635790004045,0.0032854730002327,True
complementary,220,FISTA,2,3.0,1.5,0,0.002979007999329,0.0033566580000297,True
complementary,220,IRLS,2,3.0,1.5,0,0.0016074369991656,0.0019712869998329,True
complementary,220,FIFO-Windowed,2,3.0,1.5,0,0.0001892689997475,0.0005157830000825,True
complementary,220,Kahn-FIFO,2,3.0,1.5,0,0.0001790349992916,0.000481253000089,True
complementary,221,MP,2,3.0,1.5,0,0.0010428030004732,0.0014477330000772,True
complementary,221,OMP,2,3.0,1.5,0,0.0012640500003726,0.0016583139999966,True
complementary,221,OLS,2,3.0,1.5,0,0.0045302659996195,0.004922895999698,True
complementary,221,FISTA,2,3.0,1.5,0,0.0040670679991308,0.0044586389999494,True
complementary,221,IRLS,2,3.0,1.5,0,0.0017806159999054,0.0021421000001282,True
complementary,221,FIFO-Windowed,2,2.0,1.0,1,0.0001898019995678,0.0004815130000679,True
complementary,221,Kahn-FIFO,2,2.0,1.0,1,0.0001499410000178,0.0004367559999991,True
complementary,222,MP,2,3.0,1.5,0,0.0009896550000121,0.0014036370002941,True
complementary,222,OMP,2,3.0,1.5,0,0.0012067860006936,0.0015780459998495,True
complementary,222,OLS,2,3.0,1.5,0,0.0031308140005421,0.0035140609998052,True
complementary,222,FISTA,2,3.0,1.5,0,0.0027132469999742,0.003134940000109,True
complementary,222,IRLS,2,3.0,1.5,0,0.0013954949995422,0.0017550379998283,True
complementary,222,FIFO-Windowed,2,3.0,1.5,0,0.000182069999937,0.000509324000177,True
complementary,222,Kahn-FIFO,2,3.0,1.5,0,0.0001791559998309,0.0004929099995933,True
complementary,223,MP,2,3.0,1.5,0,0.0009976059991458,0.0014032770000085,True
complementary,223,OMP,2,3.0,1.5,0,0.0010918369998762,0.0014675829997941,True
complementary,223,OLS,2,3.0,1.5,0,0.0030273410006884,0.0033942830000341,True
complementary,223,FISTA,2,3.0,1.5,0,0.0027737049990719,0.003153728000143,True
complementary,223,IRLS,2,3.0,1.5,0,0.0014173780000419,0.0018352060001234,True
complementary,223,FIFO-Windowed,2,2.0,1.0,1,0.0001678489998084,0.0004828850001104,True
complementary,223,Kahn-FIFO,2,2.0,1.0,1,0.0001587729998391,0.0004183089999969,True
complementary,224,MP,2,3.0,1.5,0,0.0011428409989093,0.0015740190001451,True
complementary,224,OMP,2,3.0,1.5,0,0.0011654039999484,0.0019384389997867,True
complementary,224,OLS,2,3.0,1.5,0,0.0042786570006683,0.0046710080000593,True
complementary,224,FISTA,2,3.0,1.5,0,0.0028875329999209,0.0032625989997541,True
complementary,224,IRLS,2,3.0,1.5,0,0.0015672399999857,0.0019698749997587,True
complementary,224,FIFO-Windowed,2,3.0,1.5,0,0.0001859059993876,0.0005157740001777,True
complementary,224,Kahn-FIFO,2,3.0,1.5,0,0.0001795050006876,0.0004929900001116,True
complementary,225,MP,2,3.0,1.5,0,0.0012017990002277,0.0017499000000498,True
complementary,225,OMP,2,3.0,1.5,0,0.0011994450005659,0.0015713460002189,True
complementary,225,OLS,2,3.0,1.5,0,0.0030675909993078,0.0034465310000086,True
complementary,225,FISTA,2,3.0,1.5,0,0.0029650080000465,0.0033474649999334,True
complementary,225,IRLS,2,3.0,1.5,0,0.0014016540003467,0.0017556980001245,True
complementary,225,FIFO-Windowed,2,3.0,1.5,0,0.0001867169994511,0.0005153030001565,True
complementary,225,Kahn-FIFO,2,3.0,1.5,0,0.0001776820004124,0.000484857000174,True
complementary,226,MP,3,3.0,1.0,1,0.0011195550000593,0.0015685510002185,True
complementary,226,OMP,3,3.0,1.0,1,0.0012281369999982,0.0016005590000531,True
complementary,226,OLS,3,3.0,1.0,1,0.0034046199994008,0.0037762289998681,True
complementary,226,FISTA,3,3.0,1.0,1,0.003798762000315,0.0041745480002646,True
complementary,226,IRLS,3,3.0,1.0,1,0.0018558659999143,0.0022305620000224,True
complementary,226,FIFO-Windowed,3,3.0,1.0,1,0.0002136369998879,0.0005499740000232,True
complementary,226,Kahn-FIFO,3,3.0,1.0,1,0.000184893000096,0.0004942519999531,True
complementary,227,MP,2,2.0,1.0,1,0.0008363189999727,0.0012179630002719,True
complementary,227,OMP,2,2.0,1.0,1,0.0008673920006003,0.0011749690002034,True
complementary,227,OLS,2,2.0,1.0,1,0.0026336690002608,0.0029473730000972,True
complementary,227,FISTA,2,2.0,1.0,1,0.0024823349995131,0.0027822779998132,True
complementary,227,IRLS,2,2.0,1.0,1,0.001340013000572,0.0016507430000274,True
complementary,227,FIFO-Windowed,2,2.0,1.0,1,0.0001527159993202,0.0004262999996171,True
complementary,227,Kahn-FIFO,2,2.0,1.0,1,0.0001467670008423,0.0004043180001644,True
